subject,activity_name,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-std(),tGravityAccMag-std(),tBodyAccJerkMag-std(),tBodyGyroMag-std(),tBodyGyroJerkMag-std(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-std(),tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean()
8,WALKING_DOWNSTAIRS,0.02413934737368421,0.34382627310526315,0.1337170395,-0.9457665615789473,-0.9415809344736842,-0.897190012631579,0.25014372452105266,0.28814071878947367,-0.013513626899999997,-0.25843088553157895,0.02431312077368421,-0.12956524271052633,-0.26788789732894736,-0.07045265108421053,-0.1896044435,0.13133786723684213,0.13133786723684213,0.2534082561,-0.046629187207894746,-0.15748486684210528,-0.02604632600789474,0.23218407805263158,0.021491484010526314,0.17265898206578947,0.2739437917736842,-0.08466741868421053,-0.302735102631579,-0.04613563228684211,-0.2682534062105263,-0.15614109357894737,0.1347347312368421,-0.25559031421052636,-0.26298447,0.2834840892105263,-0.021105867497368425,-0.10759813539473685,0.9140234984210527,-0.18761024342105262,-0.14181793496368422,0.11893808834210527,-0.03801938462105263,-0.0394356157631579,-0.12118962597368421,-0.05007601733421053,0.11414385515236843,-0.03492834897105263,-0.05349696927947369,-0.08679032970789473,0.17659931181842106,0.17659931181842106,0.26262849026842106,0.09934297440789475,-0.12618914289473684,0.1365901998605263,0.3884127797631579,0.15958975653421054,0.21484140281578948,0.22063968786842106,0.058609689044736846,-0.1307404452368421,0.11609087902631579,0.027749806517631582,0.3016267573157895,0.3315284599210527,-3.6272967368420624e-4,-0.12517958674473684
8,WALKING_UPSTAIRS,-0.17171217463414634,0.3487687331707317,0.12118727879024391,-0.926673287804878,-0.9310320685365854,-0.8761689304878049,-0.18661889526829267,-0.012350110492682928,-0.44751817909756103,-0.3674283672195122,-0.06669808614146341,0.33752647743658537,-0.40507069195121953,-0.42467567341463414,-0.43036665878048785,-0.2272002542195122,-0.2272002542195122,-0.22829636414634147,-0.1093279238292683,-0.49397503170731705,-0.1752849901707317,0.30540146,0.13376619357804878,-0.24733661795121953,-0.07008214644390244,-0.5082483168292683,-0.4099555807804878,-0.047880251258536594,0.2632028784292683,-0.4092828517073171,-0.3792664997804878,-0.18332564713414634,-0.5757332907317073,0.2588801520487805,-0.028241513634146346,-0.11512211995121951,0.8603687187804878,-0.2913414917073171,-0.19230696063170732,0.08138168093951219,0.014120592097560971,-0.06745839192682927,0.1927044759512195,-0.20420535608780488,-0.0724546025804878,-0.1554456741487805,-0.027919577097560967,-0.053409038243902425,0.12102662919512196,0.12102662919512196,-0.14149461346585365,0.16644799100000002,-0.40066401414634145,-0.1664110653878049,0.2634313998780488,-0.07294969411219512,-0.20027724916585365,-0.025795259063414636,-0.3866558036585366,-0.24026076168292684,-0.11316214446097561,0.16597418695121952,-0.13026451905121952,-0.13185056746097562,-0.2296109526097561,-0.46327057804878047
9,LAYING,-0.94233309,-0.9162927764000001,-0.9407072854,-0.9218210626,-0.9699944882,-0.9712046902,-0.9647404702,-0.9639966798,-0.958562455,-0.9422465098,-0.9266185314000001,-0.9615953704,-0.945329035,-0.9621702422,-0.9770761602,-0.91512680016,-0.91512680016,-0.9550268052,-0.8985578738,-0.9528015598,-0.9409810272,-0.9128367508,-0.9419711636,-0.9686013042,-0.966634136,-0.9597147176,-0.9463891504,-0.9231319366,-0.965686312,-0.921929738394,-0.9550947122,-0.9034005814,-0.9522904702,0.2591955368,-0.020526821662000004,-0.10754972144,-0.5802528348,-0.1191541962,0.9578730416,0.08807344764000001,0.011561732718000003,-0.0070536778584,-0.013632036148000003,-0.15890291983000002,0.10127501068200001,-0.10384667982000001,-0.027552256948000006,-0.05694904750000001,-0.9308684376,-0.9308684376,-0.9633745492000001,-0.9071250998,-0.9645248190000001,-0.946865494,-0.9343665984,-0.9459190006,-0.964304065,-0.9640828062000001,-0.955909215,-0.930297921,-0.9345796594,-0.9598150092000001,-0.9266042952,-0.9543205856000001,-0.9186053356,-0.9558062546
9,SITTING,-0.9572277914,-0.875141405,-0.83200187268,-0.9552804062000001,-0.94645197,-0.88585411242,-0.9645358564000001,-0.9567775448,-0.9618894376,-0.9590200492000001,-0.9191882264000001,-0.9301768338,-0.9645323452,-0.9719274472,-0.9687388914,-0.8637564342,-0.8637564342,-0.9517802432000001,-0.9066063206,-0.9663610734,-0.9569034590000001,-0.86761360746,-0.818001834824,-0.9666604036,-0.9585229866,-0.9649413418,-0.9618360162,-0.910583361,-0.9341874784,-0.8691725114,-0.9493949814000001,-0.9064712292,-0.9659970148,0.24832674354,-0.027016776980000004,-0.07537846886,0.9163245106,-0.0414258228938,0.085263099144,0.07700500637400001,0.009817397262000002,-0.008674672651,-0.042328876778000006,-0.04142711812,0.0807919285908,-0.09307081060000001,-0.04666344147200001,-0.052841489994000006,-0.8933617176,-0.8933617176,-0.964383757,-0.9032355368,-0.9733641366000001,-0.959413594,-0.911683219,-0.8922013438,-0.9655962396000001,-0.9580073906000001,-0.9575269752,-0.950315237,-0.9396930078,-0.9403123130000001,-0.8977181972,-0.9530504408,-0.9344377378000001,-0.9683155878
9,STANDING,-0.9757412524444444,-0.9386357593333334,-0.9192958057777778,-0.9891031604444445,-0.9725738675555556,-0.9322452951111111,-0.9699733988888889,-0.963849332888889,-0.9705842646666667,-0.921990612,-0.9460466404444445,-0.9398897373333334,-0.9491056915555556,-0.9750365304444445,-0.9697264835555556,-0.9361050104444445,-0.9361050104444445,-0.9637641777777778,-0.9082914031111111,-0.9652870508888889,-0.9775792484444445,-0.938790016888889,-0.9138968322222222,-0.9712788233333334,-0.9682345795555556,-0.9725887486666668,-0.9247385764444445,-0.941950576888889,-0.9449428117777778,-0.9402655464444445,-0.9635931595555556,-0.9109096595555556,-0.9647707991111112,0.28231005733333336,-0.020045495402222224,-0.09527474813333334,0.9613235022222222,-0.010383816474000003,0.009147692355555556,0.07600320535555556,0.013069979606666669,-0.004700785502,-0.029183136346000005,-0.06081015829600001,0.09924093322222223,-0.095897704,-0.04191995743333334,-0.057574313148888896,-0.9451674824444445,-0.9451674824444445,-0.9695245788888889,-0.9210302231111112,-0.9698240442222222,-0.971662692,-0.9448494317777778,-0.9416868742222223,-0.9713137686666667,-0.9626242988888889,-0.9671292004444445,-0.9169744375555555,-0.9545143015555556,-0.9415103360000001,-0.9463301717777778,-0.963242884,-0.9297690677777778,-0.967491628
9,WALKING,-0.2383535626923077,-0.2016969608269231,-0.057963646903076926,-0.9809719736538463,-0.9712424230769231,-0.9555239955769231,-0.20673378796153846,-0.27692993384615383,-0.4097645261538462,-0.47616350673076924,-0.4670541678846154,-0.26568352134615386,-0.5269853090384615,-0.5492002280769231,-0.45788149403846157,-0.37942877,-0.37942877,-0.3171134871153846,-0.48972581153846156,-0.5998664726923078,-0.21801997742307694,-0.22397255859615384,-0.033796525657307695,-0.1702283401344231,-0.22838047348076923,-0.4191043628846154,-0.5074045126923077,-0.49099033634615386,-0.34236722326923075,-0.5138919532692308,-0.32233753673076926,-0.5627145286538462,-0.6243519236538462,0.2785028421153846,-0.01808919712844231,-0.11082051230769231,0.9518670796153846,-0.031434173873076926,-0.11585612108038461,0.07043572704807693,0.02122559100173077,0.004147627401923076,-0.08083605986538461,-0.06255987106153847,0.11162977989615386,-0.08092040944615385,-0.035628342703846155,-0.06334066205923077,-0.09808404961434616,-0.09808404961434616,-0.20373361551923078,-0.2945422668269231,-0.5102539957692308,-0.29471116365384614,-0.25767761615384616,-0.25080625978846155,-0.3142654013461539,-0.367706595,-0.3995412451923077,-0.38367612096153847,-0.4369058605769231,-0.2402225121346154,-0.3188010227115385,-0.3168707155769231,-0.5137974803846154,-0.6025816182692308
9,WALKING_DOWNSTAIRS,0.21339227054761906,-0.2083107055047619,-0.00771530035714286,-0.9521412207142858,-0.9363065588095238,-0.8766412973809524,0.01762334219761905,-0.3094424725,-0.35951336276190476,-0.39642919795238096,-0.34076523314285717,-0.27968515019190476,-0.5096693140476191,-0.4486024511904762,-0.41723955095238097,0.2651201313652381,0.2651201313652381,0.03990781855238095,-0.3223314647619048,-0.45585542523809525,0.25048875886904765,-0.27356138514285716,-0.034949492714285726,0.009382243371428572,-0.35598182142857143,-0.4253774083333334,-0.423558773952381,-0.36428256571428574,-0.3565614717142857,0.08886716740476192,0.07055261383333333,-0.42417073714285713,-0.48515890690476193,0.295923445,-0.020399426907547622,-0.0910278793952381,0.9384177733333333,-0.0352304645104762,-0.08227617494261905,0.13019304380952382,-0.020686596595238096,0.0026256885476190523,-0.09163830110714286,-0.07125988431428572,0.11680440069047619,-0.09459120244761905,-0.059760833461904764,-0.06780805987857143,0.14588635793571428,0.14588635793571428,-0.1623760892761905,-0.16892140063333333,-0.46902843404761907,0.10312850619761905,-0.18312045542857144,-0.10370582265785713,-0.0645354342404762,-0.3136430418095238,-0.2936777895952381,-0.3250428909047619,-0.31251219545238096,-0.25068658671904764,0.22220394100000002,0.007168778835714287,-0.3475402266666667,-0.4631720538095238
9,WALKING_UPSTAIRS,-0.36144437755102043,-0.30220620381632657,-0.2534340835428571,-0.9543835571428572,-0.9013173216326531,-0.8940710787755102,-0.33529164469387757,-0.586147012244898,-0.6472960020408164,-0.34397663073469387,-0.4008590679591837,-0.1381764810587755,-0.6604195342857143,-0.7086047746938775,-0.6571142012244898,-0.40022203714285715,-0.40022203714285715,-0.4454853979591837,-0.42583976142857144,-0.7486512555102042,-0.36981577734693877,-0.29764106275510205,-0.24408180830204082,-0.32742198959183677,-0.5901129165306123,-0.6778310828571429,-0.3616263771020408,-0.3520330916122449,-0.16555455422040816,-0.5099294614285714,-0.48493575204081635,-0.45684132520408166,-0.7877815908163266,0.26243647571428574,-0.019510109997571433,-0.12521900395918367,0.9026477777551021,-0.03779478242857143,-0.26600986685714284,0.06922662457551021,0.001266122183673465,0.007660466023673468,-0.16396719,-0.04125879095795918,0.14569462592448978,-0.0684689593355102,-0.030279745240816325,-0.023632791118367347,-0.26072758142857144,-0.26072758142857144,-0.44066754020408166,-0.08332344900612244,-0.6728405618367347,-0.3427359526530612,-0.4050227981632653,-0.38471042340816325,-0.4020447504081633,-0.6084985920408164,-0.615125710612245,-0.31394163132653063,-0.4991592028571429,-0.32769867118367346,-0.37289034897959183,-0.41953310857142856,-0.531482693877551,-0.7341594493877551
10,LAYING,-0.9682836850000001,-0.9464543020689655,-0.9594714863793103,-0.9545319418965518,-0.9667011560344828,-0.9630456424310345,-0.978007466724138,-0.9669307934482759,-0.9762566625862069,-0.9617131998275863,-0.953660207586207,-0.9719405974137931,-0.9659005781034483,-0.9666210403448277,-0.9839493027586208,-0.9403016544827587,-0.9403016544827587,-0.9675569806896552,-0.9274711655172414,-0.9596329315517241,-0.9679680386206897,-0.9462291482586207,-0.9598136678103449,-0.9789043641379311,-0.9681206922413793,-0.9785823391379311,-0.9645445663793104,-0.9534534965517242,-0.9752987970689656,-0.9443049746551725,-0.9653775534482759,-0.9337013153448276,-0.9607728755172414,0.280230574137931,-0.02429448413793104,-0.11716864236206896,-0.45306973758620694,-0.13929768103448276,-0.031121624137931063,0.07381506448793104,0.015698997097068967,0.00716689586275862,-0.01955593716206897,-0.07703256572655173,0.1047204783448276,-0.10030825441379311,-0.03887979204137932,-0.059074491275862076,-0.9567818196551724,-0.9567818196551724,-0.9762344351724138,-0.9375909987931035,-0.9708308489655173,-0.9691842086206897,-0.9543418491379311,-0.9643008451724139,-0.9790146687931035,-0.9680391737931036,-0.9725922129310345,-0.9537939120689656,-0.9546700344827587,-0.9697557772413794,-0.950848109137931,-0.9685611215517242,-0.9376926425862069,-0.9609768215517241
10,SITTING,-0.982901825925926,-0.9179795299629631,-0.9678269816666667,-0.9731283540740742,-0.9356900064814815,-0.9668985205555556,-0.9889464140740741,-0.9807567898148148,-0.9882558037037038,-0.9888730972222223,-0.9843733048148149,-0.9604459620370371,-0.9923266572222222,-0.9925844948148149,-0.9902598131481483,-0.9396695914814815,-0.9396695914814815,-0.9852098562962963,-0.9630645775925927,-0.9916961964814816,-0.9822424277777779,-0.9128380630185186,-0.9661210425925927,-0.9895509174074075,-0.9820455911111111,-0.98911086,-0.9897123607407408,-0.9835796466666668,-0.9624185598148148,-0.9415119527777779,-0.9832667414814815,-0.9624599561111111,-0.9914091009259259,0.2706120564814815,-0.01504268185203704,-0.1042532387962963,0.7918871981481482,-0.041260775,0.20253457287037038,0.07753725051851854,0.00897875458703704,-0.0049956642766666665,-0.043243217685185194,-0.0679993598888889,0.07459588694444445,-0.09315550264814816,-0.0411216540925926,-0.04894119150296297,-0.9607571996296297,-0.9607571996296297,-0.9880542375925927,-0.9442020437037038,-0.9937074875925926,-0.9849431442592593,-0.9404502,-0.9746446546296297,-0.989365013888889,-0.9809628561111111,-0.9860567677777778,-0.9864773633333334,-0.9861792155555557,-0.9653954696296296,-0.9552810107407408,-0.9859008011111112,-0.9744597325925927,-0.9921915292592594
10,STANDING,-0.9784034818181818,-0.9195618434090909,-0.9412714404545455,-0.991259485,-0.9754107240909091,-0.9595796577272727,-0.9643114904545455,-0.9413286634090909,-0.9764306,-0.9298950579545455,-0.9588611640909092,-0.9536810995454545,-0.950367548409091,-0.9764450165909091,-0.9690510306818183,-0.9372645379545455,-0.9372645379545455,-0.9520582145454546,-0.9204868102272727,-0.9644094104545455,-0.9829492461363637,-0.9218604765909091,-0.9380986831818182,-0.9686121359090909,-0.9448473936363637,-0.9794287290909092,-0.9322739427272727,-0.9583998579545455,-0.9589012572727272,-0.9450482429545455,-0.9521059645454546,-0.9229615504545454,-0.9650558154545454,0.2766503006818182,-0.015541860340909094,-0.10796408393181818,0.9540087854545455,-0.04315978304545454,0.03469802104318182,0.08097843902272729,0.011900763057500001,-0.0048584103147727275,-0.02818543256045455,-0.08768204863636365,0.10325156068181819,-0.10475383318181819,-0.037159300072727275,-0.058416254704545464,-0.9519889079545455,-0.9519889079545455,-0.9651638184090909,-0.9297872597727272,-0.9716376615909091,-0.9700998143181819,-0.9233787452272727,-0.9552723838636364,-0.9635651661363637,-0.9421877604545454,-0.9722415122727274,-0.9240059129545455,-0.9603238009090909,-0.950915730909091,-0.9401101675,-0.9516336904545455,-0.937786743409091,-0.9656140813636365
10,WALKING,-0.17870973439622642,-0.022743165169811324,-0.3956450720754717,-0.9744351581132076,-0.9711147198113208,-0.9578627283018868,-0.05219910132075472,0.07508049521132075,-0.5116629058490566,-0.4142054752830189,-0.25085331867924526,-0.1745248686037736,-0.36606372320754715,-0.5096833279245283,-0.32907949264150943,-0.18560239606792453,-0.18560239606792453,0.037608338009433966,-0.40202513566037734,-0.5010279166037737,-0.2063664972264151,-0.12977570631698113,-0.43530421566037736,-0.07915182671075471,0.0484867672264151,-0.5585126501886792,-0.4582929328301887,-0.20439282158490565,-0.2732928662264151,-0.3704719439622642,0.05020876349867925,-0.4997597969811321,-0.5176757990566038,0.2785740766037736,-0.01702235119056604,-0.10905751213207547,0.9630921498113207,-0.08382770139622642,0.0549276242264151,0.0857943809283019,0.004082487926415097,-0.01629531953962264,0.010689497621509433,-0.08195407837609435,0.09866957311603775,-0.12270956346226415,-0.05192049810377359,-0.06112629288490566,-0.12740091206981133,-0.12740091206981133,-0.13262499229828303,-0.15645873035849056,-0.4403636366037736,-0.11419000128301887,0.05339119098867925,-0.41218272245283016,-0.10794110746792453,0.03090520183264151,-0.46402050886792456,-0.277913780754717,-0.34520903452830193,-0.10853002988113208,-0.09302374227924529,0.020518951698113207,-0.4126169096226415,-0.5150653358490567
10,WALKING_DOWNSTAIRS,0.29573354763157894,0.004079153631578952,-0.18355756203289475,-0.9392676131578948,-0.9370038236842105,-0.9020852247368422,0.22327580610526318,-0.10502035556289474,-0.31818841728947367,-0.30474537702631577,-0.3114075252631579,-0.0353021837,-0.4169861392105263,-0.471650977631579,-0.22713738960526317,0.15699820542105264,0.15699820542105264,0.1108772312631579,-0.28038285055263157,-0.4941057563157895,0.3249577431578947,-0.06333377175263159,-0.2686861702631579,0.1569126786263158,-0.15335580256578948,-0.3961479297368421,-0.33951435815789477,-0.3432370044736842,-0.15039163789999999,-0.061674284081578955,0.03802666967894737,-0.38778010444736843,-0.5449885192105264,0.2904015943157895,-0.020005077071052636,-0.11084859724736842,0.9398074210526317,-0.06461607689473683,0.041871540926315794,0.10095938744736843,0.01078249023684211,1.5261717368422213e-4,-0.12483959428947368,-0.10674253883157896,0.07244336855789474,-0.06437640055263158,-0.04893780531578948,-0.07204131120789474,0.25084376939473685,0.25084376939473685,0.050701022843157896,-0.02384680375789474,-0.40185431131578947,0.21566527315789474,0.009046603602631575,-0.15772835774210525,0.18141913100263157,-0.11950429557368422,-0.24067903542894736,-0.21435028007921053,-0.2724957103421053,0.03913668143421053,0.22011570336842107,0.15697804705263158,-0.3123475102894737,-0.4841964847368421
10,WALKING_UPSTAIRS,-0.16159192423404256,-0.005552876927659576,-0.07387449313404255,-0.9592160723404255,-0.9370394174468085,-0.8647458382978723,-0.1872201755106383,-0.17780308342553192,-0.607520480212766,-0.3085347081212766,0.04117246686808511,-0.3205093322978724,-0.42729134361702126,-0.6046290578723404,-0.48224479936170217,-0.21153748021438298,-0.21153748021438298,-0.22601019788936172,-0.11306267354297872,-0.6182723553191489,-0.17195734943829788,-0.05162846964723405,-0.03423472339148937,-0.2475983208582979,-0.20279612909787234,-0.662894135319149,-0.3413016200638298,0.17173578529787234,-0.40382208276595744,-0.36143753468085105,-0.3343650438297872,-0.16696937776595744,-0.6712905621276596,0.2671218534042553,-0.014385492034042557,-0.11818042083404255,0.9318610274468085,-0.05656702787234043,0.0227527702016383,0.06488293035106384,0.026631428219148937,-0.05133758318510639,0.0733447168425532,-0.09546002164468086,0.08796641829574468,-0.1572125391893617,-0.037234852252127665,-0.03650217378723405,-0.026662329475744685,-0.026662329475744685,-0.2620380424468085,0.04385738468510639,-0.5234629685106383,-0.13941079061702127,-0.0390688222212766,-0.3012064080851064,-0.20121432216382978,-0.20687283921276597,-0.5532306672340426,-0.21852471691276595,-0.23585898621276596,-0.26276336717021276,-0.16686672157446808,-0.15355314738297873,-0.26537168914893616,-0.6005829982978724
11,LAYING,-0.9847773300000001,-0.9721968738596491,-0.9713111768421053,-0.9795656024561404,-0.9907655796491228,-0.9841926063157895,-0.9852591085964912,-0.972777455263158,-0.9821117842105264,-0.9808368845614035,-0.9824426440350877,-0.9598974328070176,-0.9817248384210527,-0.9908457247368422,-0.9865490633333334,-0.9728918294736842,-0.9728918294736842,-0.9765048585964913,-0.9547131828070177,-0.9844764766666667,-0.9853222119298246,-0.9735892873684211,-0.9716680770175439,-0.9871226782456141,-0.9734867163157895,-0.983302949122807,-0.9824245854385966,-0.982660631754386,-0.9631839029824562,-0.9760376956140352,-0.9751265314035088,-0.9548490535087719,-0.9835694682456141,0.280592970877193,-0.01765980523157895,-0.10878657807017544,-0.13483203140350877,0.9430179414035089,0.11262018996491228,0.0766645337017544,0.012219385362982458,0.0027769050207017546,-0.019174384013684216,-0.04155998982280703,0.15201901592982459,-0.102297501877193,-0.04123914292982457,-0.06669574896491229,-0.9806211801754386,-0.9806211801754386,-0.9833306284210527,-0.9525237521052632,-0.9906412482456141,-0.9838013656140351,-0.9714039354385965,-0.9735768128070176,-0.984884874385965,-0.9738824966666667,-0.9795648442105264,-0.9761874712280703,-0.9826402719298246,-0.9614344207017544,-0.9739940045614036,-0.9769407745614036,-0.9670933564912282,-0.9859788371929825
11,SITTING,-0.9827965620754717,-0.9214021181132076,-0.9683701818867925,-0.9880693411320756,-0.9497925720754717,-0.971661610754717,-0.9803351635849057,-0.9667666433962264,-0.9834416096226415,-0.988164911509434,-0.9822490401886793,-0.9528443124528302,-0.9905015183018868,-0.9885548201886794,-0.9810160447169812,-0.9445818264150944,-0.9445818264150944,-0.9745117267924529,-0.9599644883018869,-0.9862566647169811,-0.9833898101886793,-0.9200471616981132,-0.9678843909433963,-0.9816079420754718,-0.9684214756603774,-0.9843496067924529,-0.9891895126415094,-0.9821379190566039,-0.9568027667924529,-0.9485219860377359,-0.9722891341509434,-0.9607112418867925,-0.9856072292452831,0.27659019735849055,-0.0149195616754717,-0.11284021833962264,0.8719637983018869,0.21371630573962264,0.1885316959811321,0.07617773247169812,-2.1383855207546908e-4,0.008334007617169813,-0.03999849158490566,-0.07552844786792454,0.07617394190566039,-0.09484234813207548,-0.0392813049264151,-0.050539546239622646,-0.961970763773585,-0.961970763773585,-0.9793556350943396,-0.9518844720754718,-0.9895190311320755,-0.9814814543396226,-0.9345031828301887,-0.9728551103773585,-0.9808317503773585,-0.9674546177358491,-0.9811248613207547,-0.9851068754716982,-0.9826366449056604,-0.9544538211320756,-0.9530660090566038,-0.975315331509434,-0.9697999511320755,-0.9872559726415095
11,STANDING,-0.9949788787234043,-0.9641733317021277,-0.9863827127659576,-0.9945293980851064,-0.9810478287234042,-0.9894332536170213,-0.9925274042553193,-0.9794282795744682,-0.9901329895744682,-0.9802424946808511,-0.9942104719148936,-0.9806366648936171,-0.9866904036170213,-0.9955716312765959,-0.9906632185106383,-0.9803053689361703,-0.9803053689361703,-0.9888539606382979,-0.9770714374468086,-0.9925791665957447,-0.9955737629787235,-0.9635067900000001,-0.9859585174468085,-0.9934145640425532,-0.9811858236170213,-0.9903781495744681,-0.9810091157446809,-0.9943530865957447,-0.9823087810638298,-0.9815039695744682,-0.9880212310638299,-0.9774377108510638,-0.9922774685106384,0.2777155627659575,-0.01719908865957447,-0.10868663042553192,0.9564645359574468,-0.17308270468085107,0.12719842340425533,0.07600977219148937,0.012413096555106385,-7.459162321276598e-4,-0.029314152148936175,-0.07654650419148937,0.08105882161702128,-0.09951935589361703,-0.03959921408510639,-0.05247327523404256,-0.9848538365957448,-0.9848538365957448,-0.9892423772340426,-0.9799780114893617,-0.9934281836170213,-0.9938080506382979,-0.9687030725531914,-0.987669785531915,-0.9923854508510639,-0.9792870242553192,-0.9884607880851064,-0.9783017172340426,-0.9940254882978724,-0.9807629680851064,-0.9822554136170213,-0.9886365953191489,-0.9825765197872341,-0.9929810197872341
11,WALKING,-0.4228420718644068,-0.052212075044067795,-0.5306263113559322,-0.9811010144067797,-0.966240553559322,-0.9608526840677966,-0.42851634355932205,-0.18141923025423728,-0.7206547311864407,-0.5963469308474576,-0.4996252872881356,-0.4341782025423729,-0.5416163971186441,-0.7379937559322034,-0.5510799425423729,-0.4877359150847458,-0.4877359150847458,-0.4031412847457627,-0.558362783220339,-0.753671416101695,-0.43370331152542374,-0.09660682853728814,-0.5230933949152543,-0.45394304,-0.17017740312372884,-0.7475646120338983,-0.6231502689830509,-0.4536631840677966,-0.49855463949152545,-0.5844559920338983,-0.41744681559322033,-0.5997454377966102,-0.7735740647457627,0.27182189288135594,-0.016647583362372886,-0.10609630403389832,0.9464684513559323,-0.21204587016949153,0.13405321510169493,0.08297093284915255,0.012768247655932208,-0.01336482777966102,-0.04269289954576271,-0.07051049742542373,0.08437444955075424,-0.09182041954915254,-0.051417254955932204,-0.0342677451,-0.2883234720338983,-0.2883234720338983,-0.40233320203389833,-0.421801673559322,-0.6307327055932204,-0.39653373186440677,-0.08304784359762712,-0.6164029101694916,-0.45326526881355933,-0.2418017261864407,-0.6925938722033899,-0.5147533076271187,-0.5931073984745763,-0.3982933366101695,-0.4585140625423729,-0.39511613423728814,-0.6102226288135594,-0.7519144574576272
11,WALKING_DOWNSTAIRS,0.1424565570347826,0.07081227255434783,-0.32402693804347826,-0.9544974986956523,-0.9263104695652175,-0.9258149060869565,-0.08342126533478261,-0.12681666214130435,-0.5797104821739131,-0.3740690235804348,-0.4959117195652174,-0.3189595947826087,-0.5343749482608696,-0.6845933186956522,-0.48055915260869564,0.05077436525217392,0.05077436525217392,-0.12701722341304347,-0.3393498284934783,-0.6777505884782609,0.17990676439565217,0.02627771810652174,-0.34862658152173914,-0.12834163051086958,-0.13044382982608696,-0.628902742826087,-0.3977227579347826,-0.4811274945652174,-0.3972204710869565,-0.13712306036956523,-0.17366175371739132,-0.3805594269478261,-0.7142296693478262,0.2916056319565217,-0.017809772121956526,-0.11107014997826088,0.9417464065217391,-0.20032194260869565,0.13237168489130435,0.08971686571739132,0.025227420152173916,-0.02252089058478261,-0.12506869905,-0.02627753453695653,0.057524457376086954,-0.022091626506521734,-0.05202729873043478,-0.03730484059347826,0.12622765725869567,0.12622765725869567,-0.19820613993478262,-0.19788336026086956,-0.5992947606521739,0.035193722813043476,0.024750813432608695,-0.3776247556521739,-0.1204630046652174,-0.1774792400978261,-0.5302255291304347,-0.31877701280434784,-0.5282545241304348,-0.27345911195652173,0.09028075766304348,-0.09745499662608696,-0.4561701089130435,-0.6683405276086957
11,WALKING_UPSTAIRS,-0.23880295901851853,-0.10316750186851852,-0.20336939918518518,-0.9534631057407408,-0.924360832962963,-0.9069331711111112,-0.4529616835185185,-0.4281192298148148,-0.7853591672222222,-0.5013316301851852,-0.28204453962962966,-0.6946588516666667,-0.6604313361111112,-0.8094594366666666,-0.7771733885185186,-0.28959214814814815,-0.28959214814814815,-0.49048580722222224,-0.3779098624074074,-0.8011270396296296,-0.19873365561111112,-0.08850481455740741,-0.11370177019074075,-0.4582550212962963,-0.43727632851851855,-0.803845087037037,-0.5178116457407408,-0.1537878505388889,-0.7299287285185185,-0.3760278788888889,-0.5137034614814815,-0.3812233827777778,-0.8224287188888889,0.2637758592777778,-0.030315782205555558,-0.10679721648148148,0.8926261555555556,-0.34357692481481483,0.1466337470925926,0.09685616830925926,-0.01326252892555556,-0.015146389683333336,-0.08209097017277778,-0.05669288087037037,0.06380543799685186,-0.06452454137592593,-0.07198346879444445,-0.046076149625,-0.13259462375925926,-0.13259462375925926,-0.5095877012962963,-0.25504833694444445,-0.7573148138888889,-0.3553489022222222,-0.2546452069444444,-0.5517420835185185,-0.49592737166666667,-0.45531791703703706,-0.7653879055555556,-0.47178278222222225,-0.5811671544444444,-0.6746718785185185,-0.3360610274074074,-0.47592850166666667,-0.55009966,-0.7959861137037038
